id	name	kind
Anatomy::UBERON:0002279	vestibular aqueduct	Anatomy
Anatomy::UBERON:0002282	stria vascularis of cochlear duct	Anatomy
Anatomy::UBERON:0002285	telencephalic ventricle	Anatomy
Anatomy::UBERON:0002286	third ventricle	Anatomy
Anatomy::UBERON:0002289	midbrain cerebral aqueduct	Anatomy
Anatomy::UBERON:0002294	biliary system	Anatomy
Anatomy::UBERON:0002295	scala media	Anatomy
Anatomy::UBERON:0002297	cerumen	Anatomy
Anatomy::UBERON:0002298	brainstem	Anatomy
Anatomy::UBERON:0002299	alveolus of lung	Anatomy
Anatomy::UBERON:0002303	juxtaglomerular apparatus	Anatomy
Anatomy::UBERON:0002316	white matter	Anatomy
Anatomy::UBERON:0002320	glomerular mesangium	Anatomy
Anatomy::UBERON:0002328	notochord	Anatomy
Anatomy::UBERON:0002329	somite	Anatomy
Anatomy::UBERON:0002331	umbilical cord	Anatomy
Anatomy::UBERON:0002336	corpus callosum	Anatomy
Anatomy::UBERON:0002342	neural crest	Anatomy
Anatomy::UBERON:0002347	thoracic vertebra	Anatomy
Anatomy::UBERON:0002349	myocardium	Anatomy
Anatomy::UBERON:0002351	sinoatrial node	Anatomy
Anatomy::UBERON:0002352	atrioventricular node	Anatomy
Anatomy::UBERON:0002353	bundle of His	Anatomy
Anatomy::UBERON:0002354	cardiac Purkinje fiber	Anatomy
Anatomy::UBERON:0002355	pelvic region of trunk	Anatomy
Anatomy::UBERON:0002356	perineum	Anatomy
Anatomy::UBERON:0002358	peritoneum	Anatomy
Anatomy::UBERON:0002360	meninx	Anatomy
Anatomy::UBERON:0002361	pia mater	Anatomy
Anatomy::UBERON:0002362	arachnoid mater	Anatomy
Anatomy::UBERON:0002363	dura mater	Anatomy
Anatomy::UBERON:0002364	tympanic membrane	Anatomy
Anatomy::UBERON:0002365	exocrine gland	Anatomy
Anatomy::UBERON:0002366	bulbo-urethral gland	Anatomy
Anatomy::UBERON:0002367	prostate gland	Anatomy
Anatomy::UBERON:0002368	endocrine gland	Anatomy
Anatomy::UBERON:0002369	adrenal gland	Anatomy
Anatomy::UBERON:0002370	thymus	Anatomy
Anatomy::UBERON:0002371	bone marrow	Anatomy
Anatomy::UBERON:0002372	tonsil	Anatomy
Anatomy::UBERON:0002373	palatine tonsil	Anatomy
Anatomy::UBERON:0002375	cricoid cartilage	Anatomy
Anatomy::UBERON:0002377	muscle of neck	Anatomy
Anatomy::UBERON:0002378	muscle of abdomen	Anatomy
Anatomy::UBERON:0002382	rectus abdominis muscle	Anatomy
Anatomy::UBERON:0002384	connective tissue	Anatomy
Anatomy::UBERON:0002385	muscle tissue	Anatomy
Anatomy::UBERON:0002386	forelimb zeugopod	Anatomy
Anatomy::UBERON:0002387	pes	Anatomy
Anatomy::UBERON:0002389	manual digit	Anatomy
Anatomy::UBERON:0002390	hematopoietic system	Anatomy
Anatomy::UBERON:0002391	lymph	Anatomy
Anatomy::UBERON:0002392	nasolacrimal duct	Anatomy
Anatomy::UBERON:0002393	pharyngotympanic tube	Anatomy
Anatomy::UBERON:0002394	bile duct	Anatomy
Anatomy::UBERON:0002395	talus	Anatomy
Anatomy::UBERON:0002396	vomer	Anatomy
Anatomy::UBERON:0002397	maxilla	Anatomy
Anatomy::UBERON:0002398	manus	Anatomy
Anatomy::UBERON:0002402	pleural cavity	Anatomy
Anatomy::UBERON:0002405	immune system	Anatomy
Anatomy::UBERON:0002407	pericardium	Anatomy
Anatomy::UBERON:0002409	pericardial fluid	Anatomy
Anatomy::UBERON:0002410	autonomic nervous system	Anatomy
Anatomy::UBERON:0002411	clitoris	Anatomy
Anatomy::UBERON:0002413	cervical vertebra	Anatomy
Anatomy::UBERON:0002414	lumbar vertebra	Anatomy
Anatomy::UBERON:0002418	cartilage tissue	Anatomy
Anatomy::UBERON:0002422	fourth ventricle	Anatomy
Anatomy::UBERON:0002430	lateral hypothalamic area	Anatomy
Anatomy::UBERON:0002435	striatum	Anatomy
Anatomy::UBERON:0002439	myenteric nerve plexus	Anatomy
Anatomy::UBERON:0002441	cervicothoracic ganglion	Anatomy
Anatomy::UBERON:0002446	patella	Anatomy
Anatomy::UBERON:0002450	decidua	Anatomy
Anatomy::UBERON:0002453	ethmoid sinus	Anatomy
Anatomy::UBERON:0002466	intestine secretion	Anatomy
Anatomy::UBERON:0002481	bone tissue	Anatomy
Anatomy::UBERON:0002486	glottis	Anatomy
Anatomy::UBERON:0002487	tooth cavity	Anatomy
Anatomy::UBERON:0002493	uterine artery	Anatomy
Anatomy::UBERON:0002494	papillary muscle of heart	Anatomy
Anatomy::UBERON:0002497	acromion	Anatomy
Anatomy::UBERON:0002500	zygomatic arch	Anatomy
Anatomy::UBERON:0002501	oval window	Anatomy
Anatomy::UBERON:0002502	round window of inner ear	Anatomy
Anatomy::UBERON:0002512	corpus luteum	Anatomy
Anatomy::UBERON:0002515	periosteum	Anatomy
Anatomy::UBERON:0002516	epiphyseal plate	Anatomy
Anatomy::UBERON:0002517	basicranium	Anatomy
Anatomy::UBERON:0002518	otolith organ	Anatomy
Anatomy::UBERON:0002519	otolithic part of statoconial membrane	Anatomy
Anatomy::UBERON:0002521	elastic tissue	Anatomy
Anatomy::UBERON:0002522	tunica media	Anatomy
Anatomy::UBERON:0002523	tunica intima	Anatomy
Anatomy::UBERON:0002539	pharyngeal arch	Anatomy
Anatomy::UBERON:0002540	lateral line system	Anatomy
Anatomy::UBERON:0002548	larva	Anatomy
Anatomy::UBERON:0002600	limbic lobe	Anatomy
Anatomy::UBERON:0002606	neuropil	Anatomy
Anatomy::UBERON:0002620	tuber cinereum	Anatomy
Anatomy::UBERON:0002623	cerebral peduncle	Anatomy
Anatomy::UBERON:0002631	cerebral crus	Anatomy
Anatomy::UBERON:0002634	anterior nucleus of hypothalamus	Anatomy
Anatomy::UBERON:0002663	septal nuclear complex	Anatomy
Anatomy::UBERON:0002673	vestibular nuclear complex	Anatomy
Anatomy::UBERON:0002682	abducens nucleus	Anatomy
Anatomy::UBERON:0002684	nucleus raphe obscurus	Anatomy
Anatomy::UBERON:0002691	ventral tegmental area	Anatomy
Anatomy::UBERON:0002704	metathalamus	Anatomy
Anatomy::UBERON:0002705	midline nuclear group	Anatomy
Anatomy::UBERON:0002707	corticospinal tract	Anatomy
Anatomy::UBERON:0002728	entorhinal cortex	Anatomy
Anatomy::UBERON:0002733	intralaminar nuclear group	Anatomy
Anatomy::UBERON:0002736	lateral nuclear group of thalamus	Anatomy
Anatomy::UBERON:0002739	medial dorsal nucleus of thalamus	Anatomy
Anatomy::UBERON:0002741	diagonal band of Broca	Anatomy
Anatomy::UBERON:0002743	basal forebrain	Anatomy
Anatomy::UBERON:0002776	ventral nuclear group	Anatomy
Anatomy::UBERON:0002788	anterior nuclear group	Anatomy
Anatomy::UBERON:0002894	olfactory cortex	Anatomy
Anatomy::UBERON:0002895	secondary olfactory cortex	Anatomy
Anatomy::UBERON:0002925	trigeminal nucleus	Anatomy
Anatomy::UBERON:0002932	trapezoid body	Anatomy
Anatomy::UBERON:0002944	spinothalamic tract of medulla	Anatomy
Anatomy::UBERON:0002967	cingulate gyrus	Anatomy
Anatomy::UBERON:0002973	parahippocampal gyrus	Anatomy
Anatomy::UBERON:0002981	pulvinar nucleus	Anatomy
Anatomy::UBERON:0003017	substantia innominata	Anatomy
Anatomy::UBERON:0003023	pontine tegmentum	Anatomy
Anatomy::UBERON:0003040	central gray substance of midbrain	Anatomy
Anatomy::UBERON:0003044	uncinate fasciculus	Anatomy
Anatomy::UBERON:0003062	primitive knot	Anatomy
Anatomy::UBERON:0003074	mesonephric duct	Anatomy
Anatomy::UBERON:0003075	neural plate	Anatomy
Anatomy::UBERON:0003092	ultimobranchial body	Anatomy
Anatomy::UBERON:0003124	chorion membrane	Anatomy
Anatomy::UBERON:0003126	trachea	Anatomy
Anatomy::UBERON:0003128	cranium	Anatomy
Anatomy::UBERON:0003129	skull	Anatomy
Anatomy::UBERON:0003216	hard palate	Anatomy
Anatomy::UBERON:0003685	cranial suture	Anatomy
Anatomy::UBERON:0003889	fallopian tube	Anatomy
Anatomy::UBERON:0004288	skeleton	Anatomy
Anatomy::UBERON:0004452	carpal region	Anatomy
Anatomy::UBERON:0004454	tarsal region	Anatomy
Anatomy::UBERON:0004535	cardiovascular system	Anatomy
Anatomy::UBERON:0004727	cochlear nerve	Anatomy
Anatomy::UBERON:0004769	diaphysis	Anatomy
Anatomy::UBERON:0005290	myelencephalon	Anatomy
Anatomy::UBERON:0006849	scapula	Anatomy
Anatomy::UBERON:0010996	articular cartilage of joint	Anatomy
Biological Process::GO:0000002	mitochondrial genome maintenance	Biological Process
Biological Process::GO:0000012	single strand break repair	Biological Process
Biological Process::GO:0000017	alpha-glucoside transport	Biological Process
Biological Process::GO:0000018	regulation of DNA recombination	Biological Process
Biological Process::GO:0000019	regulation of mitotic recombination	Biological Process
Biological Process::GO:0000022	mitotic spindle elongation	Biological Process
Biological Process::GO:0000023	maltose metabolic process	Biological Process
Biological Process::GO:0000027	ribosomal large subunit assembly	Biological Process
Biological Process::GO:0000028	ribosomal small subunit assembly	Biological Process
Biological Process::GO:0000038	very long-chain fatty acid metabolic process	Biological Process
Biological Process::GO:0000041	transition metal ion transport	Biological Process
Biological Process::GO:0000045	autophagosome assembly	Biological Process
Biological Process::GO:0000050	urea cycle	Biological Process
Biological Process::GO:0000052	citrulline metabolic process	Biological Process
Biological Process::GO:0000054	ribosomal subunit export from nucleus	Biological Process
Biological Process::GO:0000055	ribosomal large subunit export from nucleus	Biological Process
Biological Process::GO:0000056	ribosomal small subunit export from nucleus	Biological Process
Biological Process::GO:0000070	mitotic sister chromatid segregation	Biological Process
Biological Process::GO:0000075	cell cycle checkpoint signaling	Biological Process
Biological Process::GO:0000076	DNA replication checkpoint signaling	Biological Process
Biological Process::GO:0000077	DNA damage checkpoint signaling	Biological Process
Biological Process::GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	Biological Process
Biological Process::GO:0000080	mitotic G1 phase	Biological Process
Biological Process::GO:0000082	G1/S transition of mitotic cell cycle	Biological Process
Biological Process::GO:0000086	G2/M transition of mitotic cell cycle	Biological Process
Biological Process::GO:0000096	sulfur amino acid metabolic process	Biological Process
Biological Process::GO:0000097	sulfur amino acid biosynthetic process	Biological Process
Biological Process::GO:0000098	sulfur amino acid catabolic process	Biological Process
Biological Process::GO:0000101	sulfur amino acid transport	Biological Process
Biological Process::GO:0000103	sulfate assimilation	Biological Process
Biological Process::GO:0000122	negative regulation of transcription by RNA polymerase II	Biological Process
Biological Process::GO:0000132	establishment of mitotic spindle orientation	Biological Process
Biological Process::GO:0000154	rRNA modification	Biological Process
Biological Process::GO:0000165	MAPK cascade	Biological Process
Biological Process::GO:0000183	rDNA heterochromatin formation	Biological Process
Biological Process::GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	Biological Process
Biological Process::GO:0000209	protein polyubiquitination	Biological Process
Biological Process::GO:0000212	meiotic spindle organization	Biological Process
Biological Process::GO:0000226	microtubule cytoskeleton organization	Biological Process
Biological Process::GO:0000244	spliceosomal tri-snRNP complex assembly	Biological Process
Biological Process::GO:0000245	spliceosomal complex assembly	Biological Process
Biological Process::GO:0000255	allantoin metabolic process	Biological Process
Biological Process::GO:0000266	mitochondrial fission	Biological Process
Biological Process::GO:0000270	peptidoglycan metabolic process	Biological Process
Biological Process::GO:0000271	polysaccharide biosynthetic process	Biological Process
Biological Process::GO:0000272	polysaccharide catabolic process	Biological Process
Biological Process::GO:0000278	mitotic cell cycle	Biological Process
Biological Process::GO:0000280	nuclear division	Biological Process
Biological Process::GO:0000281	mitotic cytokinesis	Biological Process
Biological Process::GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	Biological Process
Biological Process::GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	Biological Process
Biological Process::GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	Biological Process
Biological Process::GO:0000296	spermine transport	Biological Process
Biological Process::GO:0000301	retrograde transport, vesicle recycling within Golgi	Biological Process
Biological Process::GO:0000302	response to reactive oxygen species	Biological Process
Biological Process::GO:0000303	response to superoxide	Biological Process
Biological Process::GO:0000305	response to oxygen radical	Biological Process
Biological Process::GO:0000320	re-entry into mitotic cell cycle	Biological Process
Biological Process::GO:0000338	protein deneddylation	Biological Process
Biological Process::GO:0000349	generation of catalytic spliceosome for first transesterification step	Biological Process
Biological Process::GO:0000350	generation of catalytic spliceosome for second transesterification step	Biological Process
Biological Process::GO:0000354	cis assembly of pre-catalytic spliceosome	Biological Process
Biological Process::GO:0000375	RNA splicing, via transesterification reactions	Biological Process
Biological Process::GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	Biological Process
Biological Process::GO:0000379	tRNA-type intron splice site recognition and cleavage	Biological Process
Biological Process::GO:0000380	alternative mRNA splicing, via spliceosome	Biological Process
Biological Process::GO:0000381	regulation of alternative mRNA splicing, via spliceosome	Biological Process
Biological Process::GO:0000387	spliceosomal snRNP assembly	Biological Process
Biological Process::GO:0000389	mRNA 3'-splice site recognition	Biological Process
Biological Process::GO:0000390	spliceosomal complex disassembly	Biological Process
Biological Process::GO:0000393	spliceosomal conformational changes to generate catalytic conformation	Biological Process
Biological Process::GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	Biological Process
Biological Process::GO:0000395	mRNA 5'-splice site recognition	Biological Process
Biological Process::GO:0000398	mRNA splicing, via spliceosome	Biological Process
Biological Process::GO:0000413	protein peptidyl-prolyl isomerization	Biological Process
Biological Process::GO:0000422	autophagy of mitochondrion	Biological Process
Biological Process::GO:0000423	mitophagy	Biological Process
Biological Process::GO:0000425	pexophagy	Biological Process
Biological Process::GO:0000429	carbon catabolite regulation of transcription from RNA polymerase II promoter	Biological Process
Biological Process::GO:0000430	regulation of transcription from RNA polymerase II promoter by glucose	Biological Process
Biological Process::GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	Biological Process
Biological Process::GO:0000436	carbon catabolite activation of transcription from RNA polymerase II promoter	Biological Process
Biological Process::GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000448	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000451	rRNA 2'-O-methylation	Biological Process
Biological Process::GO:0000454	snoRNA guided rRNA pseudouridine synthesis	Biological Process
Biological Process::GO:0000455	enzyme-directed rRNA pseudouridine synthesis	Biological Process
Biological Process::GO:0000460	maturation of 5.8S rRNA	Biological Process
Biological Process::GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000470	maturation of LSU-rRNA	Biological Process
Biological Process::GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Biological Process
Biological Process::GO:0000491	small nucleolar ribonucleoprotein complex assembly	Biological Process
Biological Process::GO:0000492	box C/D snoRNP assembly	Biological Process
Biological Process::GO:0000493	box H/ACA snoRNP assembly	Biological Process
Biological Process::GO:0000494	box C/D sno(s)RNA 3'-end processing	Biological Process
Biological Process::GO:0000495	box H/ACA sno(s)RNA 3'-end processing	Biological Process
Biological Process::GO:0000578	embryonic axis specification	Biological Process
Biological Process::GO:0000706	meiotic DNA double-strand break processing	Biological Process
Biological Process::GO:0000711	meiotic DNA repair synthesis	Biological Process
Biological Process::GO:0000712	resolution of meiotic recombination intermediates	Biological Process
Biological Process::GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	Biological Process
Biological Process::GO:0000722	telomere maintenance via recombination	Biological Process
Biological Process::GO:0000723	telomere maintenance	Biological Process
Biological Process::GO:0000724	double-strand break repair via homologous recombination	Biological Process
Biological Process::GO:0000725	recombinational repair	Biological Process
Biological Process::GO:0000727	double-strand break repair via break-induced replication	Biological Process
Biological Process::GO:0000729	DNA double-strand break processing	Biological Process
Biological Process::GO:0000730	DNA recombinase assembly	Biological Process
Biological Process::GO:0000731	DNA synthesis involved in DNA repair	Biological Process
Biological Process::GO:0000768	syncytium formation by plasma membrane fusion	Biological Process
Biological Process::GO:0000819	sister chromatid segregation	Biological Process
Biological Process::GO:0000820	regulation of glutamine family amino acid metabolic process	Biological Process
Biological Process::GO:0000821	regulation of arginine metabolic process	Biological Process
Biological Process::GO:0000902	cell morphogenesis	Biological Process
Biological Process::GO:0000910	cytokinesis	Biological Process
Biological Process::GO:0000912	assembly of actomyosin apparatus involved in cytokinesis	Biological Process
Biological Process::GO:0000915	actomyosin contractile ring assembly	Biological Process
Biological Process::GO:0000956	nuclear-transcribed mRNA catabolic process	Biological Process
Biological Process::GO:0000957	mitochondrial RNA catabolic process	Biological Process
Biological Process::GO:0000958	mitochondrial mRNA catabolic process	Biological Process
Biological Process::GO:0000959	mitochondrial RNA metabolic process	Biological Process
Biological Process::GO:0000960	regulation of mitochondrial RNA catabolic process	Biological Process
Biological Process::GO:0000961	negative regulation of mitochondrial RNA catabolic process	Biological Process
Biological Process::GO:0000962	positive regulation of mitochondrial RNA catabolic process	Biological Process
Biological Process::GO:0000963	mitochondrial RNA processing	Biological Process
Biological Process::GO:0000964	mitochondrial RNA 5'-end processing	Biological Process
Biological Process::GO:0000965	mitochondrial RNA 3'-end processing	Biological Process
Biological Process::GO:0000966	RNA 5'-end processing	Biological Process
Biological Process::GO:0000967	rRNA 5'-end processing	Biological Process
Biological Process::GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	Biological Process
Biological Process::GO:0000973	post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	Biological Process
Biological Process::GO:0001101	response to acid chemical	Biological Process
Biological Process::GO:0001109	promoter clearance during DNA-templated transcription	Biological Process
Biological Process::GO:0001111	RNA polymerase II promoter clearance	Biological Process
Biological Process::GO:0001112	DNA-templated transcription open complex formation	Biological Process
Biological Process::GO:0001120	protein-DNA complex remodeling	Biological Process
Biological Process::GO:0001172	RNA-templated transcription	Biological Process
Biological Process::GO:0001188	RNA polymerase I preinitiation complex assembly	Biological Process
